stop_id,on_street,cross_street,routes,boardings,alightings,month_beginning,daytype,location
1618,MICHIGAN,42ND STREET,1,13.5,20.5,10/1/12,Weekday,"(41.81828200, -87.62315055)"
1619,MICHIGAN,43RD STREET,1,11.8,21.7,10/1/12,Weekday,"(41.81634659, -87.62311719)"
1620,MICHIGAN,44TH STREET,1,6.9,14.1,10/1/12,Weekday,"(41.81446500, -87.62305800)"
1621,MICHIGAN,45TH STREET,1,3.6,19.7,10/1/12,Weekday,"(41.81290200, -87.62299300)"
1622,MICHIGAN,46TH STREET,1,1.6,9.8,10/1/12,Weekday,"(41.81087000, -87.62293500)"
1623,MICHIGAN,47TH STREET,1,11.4,28.8,10/1/12,Weekday,"(41.80905752, -87.62291450)"
1624,MICHIGAN,48TH STREET,1,2.5,13.4,10/1/12,Weekday,"(41.80724300, -87.62279800)"
1625,MICHIGAN,49TH STREET,1,3.4,51,10/1/12,Weekday,"(41.80535800, -87.62278300)"
1626,MICHIGAN,50TH STREET,1,3,7.4,10/1/12,Weekday,"(41.80357000, -87.62272300)"
1627,51ST STREET,MICHIGAN,"1,15",45.7,41.9,10/1/12,Weekday,"(41.80196418, -87.62253139)"
1628,51ST STREET,INDIANA,"1,15",88.8,49.7,10/1/12,Weekday,"(41.80196438, -87.62115448)"
1629,51ST STREET,GREEN LINE STATION,"1,15",496.9,103.9,10/1/12,Weekday,"(41.80194211, -87.61856199)"
1631,51ST STREET,KING DRIVE (e. serv. dr.),"1,15",238,77.4,10/1/12,Weekday,"(41.80203876, -87.61574132)"
1632,51ST STREET,FORRESTVILLE,"1,15",68.9,73.2,10/1/12,Weekday,"(41.80207300, -87.61251800)"
1633,51ST STREET,ST. LAWRENCE,"1,15",25.9,36.7,10/1/12,Weekday,"(41.80210800, -87.61144500)"
1634,51ST STREET,CHAMPLAIN,"1,15",23.1,50.5,10/1/12,Weekday,"(41.80214357, -87.61000786)"
1635,51ST STREET,EVANS,"1,15",13,32.1,10/1/12,Weekday,"(41.80215800, -87.60790800)"
1636,51ST STREET,COTTAGE GROVE,"1,15",341.8,229.5,10/1/12,Weekday,"(41.80219055, -87.60657938)"
1637,51ST STREET,DREXEL SQUARE,15,14.1,35.1,10/1/12,Weekday,"(41.80222343, -87.60437945)"
1638,E HYDE PARK,DREXEL,"2,15",164,54.2,10/1/12,Weekday,"(41.80223132, -87.60354986)"
1639,E HYDE PARK,ELLIS (east leg),"2,15",72.5,32.5,10/1/12,Weekday,"(41.80226246, -87.60109479)"
1642,E HYDE PARK,WOODLAWN,"2,15",144.9,90.4,10/1/12,Weekday,"(41.80231351, -87.59644885)"
1643,E HYDE PARK,KIMBARK,"2,15",41.9,21.8,10/1/12,Weekday,"(41.80233903, -87.59487620)"
1644,E HYDE PARK,KENWOOD,"2,15,172",60.1,137,10/1/12,Weekday,"(41.80235703, -87.59323920)"
1645,E HYDE PARK,DORCHESTER,"2,15",51.3,46.8,10/1/12,Weekday,"(41.80236778, -87.59163448)"
1646,E HYDE PARK,BLACKSTONE,"2,15,172",74.2,296.7,10/1/12,Weekday,"(41.80238686, -87.59016592)"
1647,E HYDE PARK,LAKE PARK,"15,172",100.7,252.6,10/1/12,Weekday,"(41.80241300, -87.58808300)"
1648,E HYDE PARK,CORNELL,"6,X28",59.2,488.9,10/1/12,Weekday,"(41.80244072, -87.58625727)"
1649,S HYDE PARK,E. HYDE PARK BLVD.,"6,X28",13,27.7,10/1/12,Weekday,"(41.80223894, -87.58515604)"
1650,S HYDE PARK,5200 SOUTH,"6,X28",18.1,53.7,10/1/12,Weekday,"(41.80103300, -87.58461800)"
1651,S HYDE PARK,53RD STREET,"6,X28",77.1,247.9,10/1/12,Weekday,"(41.79939379, -87.58411666)"
1652,S HYDE PARK,54TH STREET,"6,X28",13.4,138.3,10/1/12,Weekday,"(41.79791300, -87.58405800)"
1653,S HYDE PARK,5440 SOUTH,"6,X28",6.4,104.8,10/1/12,Weekday,"(41.79676417, -87.58404370)"
1654,S HYDE PARK,55TH STREET,"6,X28,55",140.6,879.3,10/1/12,Weekday,"(41.79498672, -87.58402031)"
1655,S HYDE PARK,56TH STREET,"6,X28,55",45.8,443.9,10/1/12,Weekday,"(41.79350191, -87.58394847)"
1656,STONY ISLAND,57TH STREET,"2,6,15,28,X28,170",225.6,391.8,10/1/12,Weekday,"(41.79121500, -87.58677500)"
1657,STONY ISLAND,5800 SOUTH,"2,6,15,28,X28",0.5,1.5,10/1/12,Weekday,"(41.78948000, -87.58674300)"
1658,STONY ISLAND,59TH STREET,"2,6,15,28,X28,170",51.8,181.4,10/1/12,Weekday,"(41.78805800, -87.58671500)"
1659,STONY ISLAND,60TH STREET,"6,15,28,X28",153.9,228.1,10/1/12,Weekday,"(41.78583775, -87.58667648)"
1660,STONY ISLAND,61ST STREET,"6,15,28,X28",62.9,45.8,10/1/12,Weekday,"(41.78390377, -87.58663386)"
1661,STONY ISLAND,62ND STREET,"6,15,28,X28",140.7,147.7,10/1/12,Weekday,"(41.78279019, -87.58660825)"
1662,WESTERN,LELAND/BROWN STATION,"11,49B",362.8,188.4,10/1/12,Weekday,"(41.96611083, -87.68856058)"
1664,WESTERN,WINNEMAC,"49,49B",23.4,84.8,10/1/12,Weekday,"(41.97294441, -87.68890282)"
1665,WESTERN,CARMEN,"49,49B",7.8,87.8,10/1/12,Weekday,"(41.97411541, -87.68893782)"
1668,WESTERN,BALMORAL,49B,25.7,17,10/1/12,Weekday,"(41.97952258, -87.68918272)"
1669,WESTERN,CATALPA,49B,29.5,54.9,10/1/12,Weekday,"(41.98135675, -87.68924507)"
1670,WESTERN,BRYN MAWR,49B,49.8,56.6,10/1/12,Weekday,"(41.98344183, -87.68932834)"
1671,WESTERN,HOLLYWOOD,49B,18.3,46.1,10/1/12,Weekday,"(41.98497887, -87.68938024)"
1672,WESTERN,ARDMORE,49B,15.1,48.3,10/1/12,Weekday,"(41.98687587, -87.68946124)"
1673,WESTERN,THORNDALE,49B,17.7,71.5,10/1/12,Weekday,"(41.98869387, -87.68951524)"
1675,WESTERN,GLENLAKE,49B,18.2,34.5,10/1/12,Weekday,"(41.99217700, -87.68960700)"
1676,WESTERN,GRANVILLE,49B,88.7,200.2,10/1/12,Weekday,"(41.99399700, -87.68968100)"
1677,WESTERN,ROSEMONT,49B,52.9,142.3,10/1/12,Weekday,"(41.99581800, -87.68973000)"
1678,WESTERN,DEVON,49B,202.5,452.3,10/1/12,Weekday,"(41.99760248, -87.68973846)"
1679,WESTERN,ARTHUR,49B,58.2,89.9,10/1/12,Weekday,"(41.99945200, -87.68985300)"
1680,WESTERN,ALBION,49B,27.1,63.8,10/1/12,Weekday,"(42.00143200, -87.68989900)"
1681,WESTERN,NORTH SHORE,49B,8.5,40,10/1/12,Weekday,"(42.00325700, -87.68993600)"
1682,WESTERN,PRATT,49B,68.9,124,10/1/12,Weekday,"(42.00492685, -87.68992353)"
1683,WESTERN,MORSE,49B,24.2,100.9,10/1/12,Weekday,"(42.00706400, -87.69004300)"
1684,WESTERN,LUNT,49B,35.9,135.4,10/1/12,Weekday,"(42.00851790, -87.69004485)"
1686,WESTERN,ESTES,49B,17.9,93.8,10/1/12,Weekday,"(42.01082400, -87.69013500)"
1687,WESTERN,TOUHY,49B,31.3,272.9,10/1/12,Weekday,"(42.01214788, -87.69010270)"
1688,WESTERN,CHASE,49B,9.2,100.2,10/1/12,Weekday,"(42.01402300, -87.69014900)"
1689,WESTERN,JARVIS,49B,5.1,85.6,10/1/12,Weekday,"(42.01581500, -87.69013100)"
1690,WESTERN,BIRCHWOOD,49B,1.6,58.2,10/1/12,Weekday,"(42.01765038, -87.69009459)"
1691,WESTERN,BIRCHWOOD,49B,275.8,486.5,10/1/12,Weekday,"(42.01823063, -87.68975956)"
1692,WESTERN,FARGO,49B,85.4,4.5,10/1/12,Weekday,"(42.01689019, -87.69030187)"
1693,WESTERN,JARVIS,49B,45.5,5.2,10/1/12,Weekday,"(42.01598100, -87.69027700)"
1694,WESTERN,CHASE,49B,80.3,9.5,10/1/12,Weekday,"(42.01403800, -87.69029600)"
1695,WESTERN,TOUHY,49B,254.2,27.4,10/1/12,Weekday,"(42.01238468, -87.69040169)"
1696,WESTERN,ESTES,49B,87.8,10.3,10/1/12,Weekday,"(42.01097600, -87.69028100)"
1698,WESTERN,LUNT,49B,144.3,26.5,10/1/12,Weekday,"(42.00873915, -87.69027838)"
1699,WESTERN,MORSE,49B,117.3,20.6,10/1/12,Weekday,"(42.00723000, -87.69018800)"
1700,WESTERN,PRATT,49B,94.3,27.8,10/1/12,Weekday,"(42.00513843, -87.69023418)"
1701,WESTERN,NORTH SHORE,49B,45.7,7.6,10/1/12,Weekday,"(42.00326906, -87.69013986)"
1702,WESTERN,ALBION,49B,58.4,15.6,10/1/12,Weekday,"(42.00144700, -87.69004600)"
1703,WESTERN,ARTHUR,49B,83,39.9,10/1/12,Weekday,"(41.99961800, -87.68999900)"
1704,WESTERN,DEVON,49B,832.4,610.6,10/1/12,Weekday,"(41.99783124, -87.69002808)"
1705,WESTERN,ROSEMONT,49B,171.7,43.6,10/1/12,Weekday,"(41.99598670, -87.68995464)"
1706,WESTERN,GRANVILLE,49B,248.3,64.1,10/1/12,Weekday,"(41.99417974, -87.68990551)"
1707,WESTERN,GLENLAKE,49B,219.5,123,10/1/12,Weekday,"(41.99235227, -87.68983931)"
1708,WESTERN,PETERSON,49B,2.3,1.1,10/1/12,Weekday,"(41.99064684, -87.68982173)"
1709,WESTERN,THORNDALE,49B,60.6,15.3,10/1/12,Weekday,"(41.98869700, -87.68974500)"
1710,WESTERN,ARDMORE,49B,54.9,16.2,10/1/12,Weekday,"(41.98687900, -87.68969100)"
1711,WESTERN,HOLLYWOOD,49B,49.3,18.2,10/1/12,Weekday,"(41.98505000, -87.68960900)"
1713,WESTERN,CATALPA,49B,34.5,14,10/1/12,Weekday,"(41.98148587, -87.68947464)"
1714,WESTERN,BALMORAL,49B,12.1,11.8,10/1/12,Weekday,"(41.97959573, -87.68940328)"
1715,WESTERN,in front of BERWYN TERM.,49B,56.4,487.3,10/1/12,Weekday,"(41.97840842, -87.68935634)"
1717,WESTERN,FOSTER,"49,49B",491.6,309.1,10/1/12,Weekday,"(41.97601387, -87.68929994)"
1718,WESTERN,CARMEN,"49,49B",67.2,12.6,10/1/12,Weekday,"(41.97416281, -87.68923249)"
1719,WESTERN,WINNEMAC,"49,49B",83.4,23,10/1/12,Weekday,"(41.97309429, -87.68920615)"
1720,WESTERN,AINSLIE,"49,49B",126.3,81.6,10/1/12,Weekday,"(41.97053200, -87.68911753)"
1721,DEVON,KEDZIE,155,161.3,3.1,10/1/12,Weekday,"(41.99732670, -87.70904957)"
1722,DEVON,ALBANY,155,91.5,3,10/1/12,Weekday,"(41.99729662, -87.70703300)"
1724,DEVON,FRANCISCO,155,126.8,22.1,10/1/12,Weekday,"(41.99743553, -87.70220796)"
1725,DEVON,CALIFORNIA,155,502.8,85.1,10/1/12,Weekday,"(41.99750181, -87.69980027)"
1726,DEVON,WASHTENAW,155,163.4,35.2,10/1/12,Weekday,"(41.99752053, -87.69734596)"
1728,DEVON,CAMPBELL,155,719.6,473.5,10/1/12,Weekday,"(41.99762675, -87.69231295)"
1736,DEVON,HERMITAGE,155,42,38.1,10/1/12,Weekday,"(41.99795405, -87.67359255)"
1739,DEVON,CLARK,"36,151,155",727.3,441.6,10/1/12,Weekday,"(41.99801192, -87.67021201)"
1740,DEVON,GREENVIEW,"36,151,155",295.2,74.9,10/1/12,Weekday,"(41.99803912, -87.66802975)"
1741,DEVON,GLENWOOD,"36,151,155",107.2,32.4,10/1/12,Weekday,"(41.99806512, -87.66558975)"
1743,DEVON,LAKEWOOD,"36,151,155",36.6,19.2,10/1/12,Weekday,"(41.99809112, -87.66318275)"
1744,DEVON,MAGNOLIA,"36,151,155",365.1,671,10/1/12,Weekday,"(41.99810212, -87.66161275)"
1746,PRATT,SHERIDAN,155,24.8,114.3,10/1/12,Weekday,"(42.00562643, -87.66118942)"
1747,PRATT,LAKEWOOD,155,4.3,41.7,10/1/12,Weekday,"(42.00553700, -87.66390500)"
1748,PRATT,GLENWOOD,155,11.4,33.8,10/1/12,Weekday,"(42.00550567, -87.66612530)"
1749,PRATT,GREENVIEW,155,16.2,54.2,10/1/12,Weekday,"(42.00546567, -87.66779872)"
1750,PRATT,ASHLAND,155,54.1,87.1,10/1/12,Weekday,"(42.00544585, -87.66974721)"
1751,ASHLAND,FARWELL,155,12.3,31.5,10/1/12,Weekday,"(42.00664127, -87.66978328)"
1752,ASHLAND,MORSE,155,41.6,89.3,10/1/12,Weekday,"(42.00774400, -87.66995900)"
1753,MORSE,GREENVIEW,"96,155",18.5,87.5,10/1/12,Weekday,"(42.00779501, -87.66791571)"
1754,MORSE,GLENWOOD,"96,155",171.8,334.8,10/1/12,Weekday,"(42.00784673, -87.66597732)"
1755,MORSE,LAKEWOOD,"96,155",45.5,8.3,10/1/12,Weekday,"(42.00787643, -87.66379711)"
1756,MORSE,SHERIDAN,155,39.4,14.8,10/1/12,Weekday,"(42.00790263, -87.66177918)"
1757,DEVON,SHERIDAN,"36,151,155",698.6,569.3,10/1/12,Weekday,"(41.99825052, -87.66107459)"
1758,DEVON,LAKEWOOD,"36,151,155",18.3,34.2,10/1/12,Weekday,"(41.99823889, -87.66292168)"
1760,DEVON,GLENWOOD,"36,151,155",37.3,115.9,10/1/12,Weekday,"(41.99820753, -87.66519260)"
1761,DEVON,GREENVIEW,"36,151,155",92.9,317.7,10/1/12,Weekday,"(41.99818662, -87.66775182)"
1762,DEVON,CLARK,"36,151,155",397.5,661.4,10/1/12,Weekday,"(41.99814792, -87.67037124)"
1764,DEVON,HERMITAGE,155,53,66.6,10/1/12,Weekday,"(41.99806000, -87.67352000)"
1766,DEVON,RIDGE,155,148.1,644.1,10/1/12,Weekday,"(41.99802106, -87.67671456)"
1772,DEVON,CAMPBELL,155,74.3,126.8,10/1/12,Weekday,"(41.99777270, -87.69220295)"
1774,DEVON,WASHTENAW,155,29,163.4,10/1/12,Weekday,"(41.99765034, -87.69695483)"
1776,DEVON,FRANCISCO,155,21.6,160.5,10/1/12,Weekday,"(41.99756466, -87.70197140)"
1778,DEVON,ALBANY,155,2.3,101.8,10/1/12,Weekday,"(41.99746293, -87.70680037)"
1779,DEVON,KEDZIE,155,2.3,210.7,10/1/12,Weekday,"(41.99745861, -87.70918960)"
1781,CLARK,CHASE,22,81.2,41.2,10/1/12,Weekday,"(42.01410999, -87.67496346)"
1784,CLARK,GREENLEAF,22,209.3,103.7,10/1/12,Weekday,"(42.01027200, -87.67430500)"
1785,CLARK,LUNT,22,169.5,98.2,10/1/12,Weekday,"(42.00907982, -87.67407316)"
1790,CLARK,ALBION,22,108.5,73.9,10/1/12,Weekday,"(42.00178504, -87.67198065)"
1791,CLARK,ARTHUR (south leg),22,69.9,79.8,10/1/12,Weekday,"(41.99994883, -87.67132331)"
1792,CLARK,DEVON,22,343.5,247.7,10/1/12,Weekday,"(41.99818108, -87.67077259)"
1793,CLARK,ROSEMONT,22,71.5,32,10/1/12,Weekday,"(41.99620100, -87.67030100)"
1794,CLARK,GRANVILLE,22,165.6,72.1,10/1/12,Weekday,"(41.99451900, -87.67029500)"
1795,CLARK,GLENLAKE,22,29.5,23.1,10/1/12,Weekday,"(41.99295600, -87.67025200)"
1799,CLARK,EDGEWATER,22,90.6,120.1,10/1/12,Weekday,"(41.98604146, -87.66944961)"
1802,CLARK,BRYN MAWR,50,95,7,10/1/12,Weekday,"(41.98358425, -87.66886643)"
1803,CLARK,CATALPA,22,147.9,60.8,10/1/12,Weekday,"(41.98174400, -87.66850200)"
1805,CLARK,BERWYN,22,128,80.4,10/1/12,Weekday,"(41.97806500, -87.66840100)"
1806,CLARK,FOSTER,22,331.5,266.6,10/1/12,Weekday,"(41.97627538, -87.66851485)"
1811,CLARK,LELAND,22,65.2,57,10/1/12,Weekday,"(41.96715500, -87.66718800)"
1813,CLARK,SUNNYSIDE,"22,78",67.3,40.7,10/1/12,Weekday,"(41.96353600, -87.66641000)"
1814,CLARK,MONTROSE,"22,78",294.4,180.9,10/1/12,Weekday,"(41.96174418, -87.66608025)"
1815,CLARK,CULLOM,22,43.4,13.5,10/1/12,Weekday,"(41.95991253, -87.66538287)"
1818,CLARK,IRVING PARK,22,126.6,206,10/1/12,Weekday,"(41.95449734, -87.66243286)"
1819,CLARK,3930 NORTH,22,53.8,38,10/1/12,Weekday,"(41.95352446, -87.66167687)"
1820,CLARK,BYRON,22,28.3,7.8,10/1/12,Weekday,"(41.95266248, -87.66100865)"
1822,CLARK,WAVELAND,22,48.3,54.8,10/1/12,Weekday,"(41.94909772, -87.65812688)"
1823,CLARK,ADDISON,22,119.6,224.7,10/1/12,Weekday,"(41.94735395, -87.65674987)"
1824,CLARK,CORNELIA,22,33.6,27.1,10/1/12,Weekday,"(41.94565441, -87.65535566)"
1825,CLARK,NEWPORT,22,52.5,50.3,10/1/12,Weekday,"(41.94458287, -87.65452064)"
1826,CLARK,ROSCOE,22,31,52.8,10/1/12,Weekday,"(41.94360941, -87.65371966)"
1827,CLARK,ALDINE/SCHOOL,22,44.7,109,10/1/12,Weekday,"(41.94184839, -87.65225706)"
1828,CLARK,BELMONT,22,103.9,176.2,10/1/12,Weekday,"(41.94008042, -87.65090306)"
1830,CLARK,WELLINGTON,22,65.8,126.1,10/1/12,Weekday,"(41.93651476, -87.64802165)"
1831,CLARK,SURF,22,72,82.5,10/1/12,Weekday,"(41.93486721, -87.64664642)"
1832,CLARK,DIVERSEY/BROADWAY,22,264.2,361.4,10/1/12,Weekday,"(41.93292423, -87.64508202)"
1833,CLARK,SCHUBERT,"22,36",350.8,114.8,10/1/12,Weekday,"(41.93190700, -87.64464400)"
1836,CLARK,DEMING,"22,36",353.6,176.2,10/1/12,Weekday,"(41.92871188, -87.64241956)"
1837,CLARK,ARLINGTON (north leg),"22,36",252.7,105.3,10/1/12,Weekday,"(41.92701162, -87.64150687)"
1838,CLARK,FULLERTON,"22,36",342.6,218.1,10/1/12,Weekday,"(41.92564237, -87.64065871)"
1839,CLARK,BELDEN,"22,36",330.1,156,10/1/12,Weekday,"(41.92380937, -87.63951871)"
1840,CLARK,WEBSTER,"22,36",178,123.5,10/1/12,Weekday,"(41.92204631, -87.63841472)"
1841,CLARK,DICKENS,"22,36",184.1,118,10/1/12,Weekday,"(41.92021774, -87.63733631)"
1843,CLARK,WISCONSIN,"22,36,73",141.9,64.4,10/1/12,Weekday,"(41.91671284, -87.63516370)"
1845,CLARK,W. LASALLE DRIVE,"22,36",112.1,149.6,10/1/12,Weekday,"(41.91321808, -87.63305369)"
1846,CLARK,NORTH AVENUE,"22,36",301.9,356.4,10/1/12,Weekday,"(41.91131123, -87.63186892)"
1847,CLARK,BURTON,"22,36",249.9,65.2,10/1/12,Weekday,"(41.90949700, -87.63171900)"
1848,CLARK,SCHILLER,"22,36",190.6,86.1,10/1/12,Weekday,"(41.90793700, -87.63166500)"
1849,CLARK,GOETHE,"22,36",124.7,79.1,10/1/12,Weekday,"(41.90588300, -87.63157800)"
1850,CLARK,DIVISION,22,180.8,447,10/1/12,Weekday,"(41.90402300, -87.63153400)"
1851,CLARK,ELM,22,148.1,45.9,10/1/12,Weekday,"(41.90324400, -87.63150200)"
1852,CLARK,MAPLE,22,145.6,70.5,10/1/12,Weekday,"(41.90194100, -87.63146500)"
1853,CLARK,OAK,22,73.7,72.7,10/1/12,Weekday,"(41.90065700, -87.63142600)"
1854,CLARK,DELAWARE,22,33.6,43.1,10/1/12,Weekday,"(41.89936100, -87.63138600)"
1855,CLARK,CHESTNUT,22,59.7,72.2,10/1/12,Weekday,"(41.89808500, -87.63136000)"
1856,CLARK,CHICAGO,22,75.4,268.6,10/1/12,Weekday,"(41.89679200, -87.63131900)"
1857,CLARK,HURON,22,87.6,101.9,10/1/12,Weekday,"(41.89495300, -87.63128000)"
1858,CLARK,ONTARIO,22,94.1,125.6,10/1/12,Weekday,"(41.89332998, -87.63125502)"
1859,CLARK,GRAND,22,39.8,126.1,10/1/12,Weekday,"(41.89175000, -87.63119700)"
1860,CLARK,HUBBARD,22,23.2,134,10/1/12,Weekday,"(41.89014000, -87.63115700)"
1861,CLARK,KINZIE,22,30.5,137.9,10/1/12,Weekday,"(41.88931764, -87.63114870)"
1862,CLARK,320 NORTH,22,14.6,65.2,10/1/12,Weekday,"(41.88796700, -87.63109400)"
1864,CLARK,LAKE,"22,24",154.3,740.6,10/1/12,Weekday,"(41.88550100, -87.63103900)"
1865,CLARK,RANDOLPH,"22,24",199.4,297.1,10/1/12,Weekday,"(41.88427740, -87.63102859)"
1869,CLARK,ADAMS,"22,24,129",154.8,408.6,10/1/12,Weekday,"(41.87906800, -87.63086700)"
1871,CLARK,VAN BUREN,22,5,161.4,10/1/12,Weekday,"(41.87664451, -87.63084339)"
1873,CLARK,HARRISON,"24,129",55.6,21,10/1/12,Weekday,"(41.87463900, -87.63074400)"
1875,DEARBORN,POLK,"22,62,129",230,107.9,10/1/12,Weekday,"(41.87250511, -87.62905099)"
1876,DEARBORN,HARRISON,"22,24,62,129",151.4,78.7,10/1/12,Weekday,"(41.87474300, -87.62913100)"
1877,DEARBORN,CONGRESS,"22, 24,36,62,129",167.5,155.2,10/1/12,Weekday,"(41.87592700, -87.62915400)"
1880,DEARBORN,ADAMS,"22,24,36,62,129",517.3,275.6,10/1/12,Weekday,"(41.87956079, -87.62924766)"
1881,DEARBORN,MONROE,"22,24,36,62,129",525,207.5,10/1/12,Weekday,"(41.88094800, -87.62928500)"
1882,DEARBORN,MADISON,"22,24,36,62,129",937.6,495.3,10/1/12,Weekday,"(41.88207029, -87.62929387)"
1884,DEARBORN,RANDOLPH,"22,24,36,62",588.4,299.8,10/1/12,Weekday,"(41.88470800, -87.62938700)"
1885,DEARBORN,WACKER & LAKE,"22,36,62",625.6,118,10/1/12,Weekday,"(41.88618357, -87.62939635)"
1887,DEARBORN,MARINA CITY,"22,36,62",139.7,174.8,10/1/12,Weekday,"(41.88809200, -87.62945400)"
1891,DEARBORN,ONTARIO,22,104.1,101.2,10/1/12,Weekday,"(41.89312200, -87.62960000)"
1892,DEARBORN,HURON,22,180.9,139.9,10/1/12,Weekday,"(41.89474000, -87.62963700)"
1893,DEARBORN,CHICAGO,22,252.5,134.5,10/1/12,Weekday,"(41.89649400, -87.62967900)"
1894,DEARBORN,CHESTNUT,22,46.9,69.4,10/1/12,Weekday,"(41.89789600, -87.62974800)"
1895,DEARBORN,DELAWARE,22,50.6,82.5,10/1/12,Weekday,"(41.89903800, -87.62978500)"
1896,WALTON,DEARBORN,"22,70",188.1,350.5,10/1/12,Weekday,"(41.89987246, -87.62999394)"
1897,CLARK,OAK,"22,70",84.5,68.3,10/1/12,Weekday,"(41.90044300, -87.63127200)"
1898,CLARK,MAPLE,"22,70",95.7,142.6,10/1/12,Weekday,"(41.90174400, -87.63131100)"
1899,CLARK,DIVISION,22,601.8,286.3,10/1/12,Weekday,"(41.90378200, -87.63136300)"
1900,CLARK,GOETHE,"22,36",162.7,101.2,10/1/12,Weekday,"(41.90569800, -87.63142900)"
1901,CLARK,SCHILLER,"22,36",121.1,188.3,10/1/12,Weekday,"(41.90774100, -87.63148800)"
1902,CLARK,BURTON,"22,36",78.1,240.6,10/1/12,Weekday,"(41.90934263, -87.63145832)"
1903,CLARK,NORTH AVENUE,"22,36",472,451.6,10/1/12,Weekday,"(41.91110380, -87.63157979)"
1905,CLARK,LINCOLN,"22,36,73",127.9,119.1,10/1/12,Weekday,"(41.91553014, -87.63418738)"
1906,CLARK,WISCONSIN,"22,36,73",69.5,94.1,10/1/12,Weekday,"(41.91654822, -87.63479660)"
1907,CLARK,ARMITAGE,"22,36",227.4,362.1,10/1/12,Weekday,"(41.91838281, -87.63592507)"
1908,CLARK,DICKENS,"22,36",141.7,225,10/1/12,Weekday,"(41.92007543, -87.63703088)"
1909,CLARK,WEBSTER,"22,36",117,183.6,10/1/12,Weekday,"(41.92185825, -87.63812875)"
1910,CLARK,BELDEN,"22,36",173.2,348.9,10/1/12,Weekday,"(41.92364934, -87.63920968)"
1911,CLARK,FULLERTON,"22,36",245.7,366.6,10/1/12,Weekday,"(41.92549953, -87.64026578)"
1913,CLARK,DEMING,"22,36",220.6,313.4,10/1/12,Weekday,"(41.92863140, -87.64214153)"
1916,CLARK,SCHUBERT,"22,36",214.4,270.6,10/1/12,Weekday,"(41.93182400, -87.64449800)"
1917,CLARK,DIVERSEY,22,465.7,429.8,10/1/12,Weekday,"(41.93320536, -87.64509517)"
1918,CLARK,SURF,22,53.2,50.3,10/1/12,Weekday,"(41.93475201, -87.64630187)"
1921,CLARK,BELMONT,22,356,290.4,10/1/12,Weekday,"(41.93985898, -87.65048953)"
1922,CLARK,SCHOOL/ALDINE,22,89.5,65.5,10/1/12,Weekday,"(41.94168122, -87.65191388)"
1923,CLARK,ROSCOE,22,50.6,59.3,10/1/12,Weekday,"(41.94347622, -87.65337387)"
1925,CLARK,CORNELIA,22,11.8,27.1,10/1/12,Weekday,"(41.94567300, -87.65514000)"
1926,CLARK,ADDISON,22,228.1,168.6,10/1/12,Weekday,"(41.94706542, -87.65630143)"
1927,CLARK,WAVELAND,22,33.9,65.3,10/1/12,Weekday,"(41.94883198, -87.65773790)"
1929,CLARK,BYRON,22,16.7,57.2,10/1/12,Weekday,"(41.95255563, -87.66071612)"
1931,CLARK,BELLE PLAINE,"9,22",294.4,278.5,10/1/12,Weekday,"(41.95642405, -87.66340584)"
1933,CLARK,CULLOM,22,12,45.5,10/1/12,Weekday,"(41.95972803, -87.66514583)"
1935,CLARK,SUNNYSIDE,"22,78",44.5,76.3,10/1/12,Weekday,"(41.96337100, -87.66626400)"
1936,CLARK,WILSON,"22,78",309.4,277.2,10/1/12,Weekday,"(41.96517551, -87.66662495)"
1937,CLARK,LELAND,22,54.6,80.8,10/1/12,Weekday,"(41.96698947, -87.66695091)"
1939,CLARK,AINSLIE,22,76.4,139.1,10/1/12,Weekday,"(41.97177700, -87.66775600)"
1942,CLARK,FOSTER,22,289.2,364.8,10/1/12,Weekday,"(41.97609752, -87.66831969)"
1943,CLARK,BERWYN,22,92.5,130.6,10/1/12,Weekday,"(41.97794347, -87.66813980)"
1945,CLARK,CATALPA,22,76.5,183,10/1/12,Weekday,"(41.98159660, -87.66822740)"
1948,CLARK,HOLLYWOOD,22,100.9,95.7,10/1/12,Weekday,"(41.98535722, -87.66907995)"
1950,CLARK,ARDMORE,22,20.9,107.8,10/1/12,Weekday,"(41.98812150, -87.66964976)"
1951,CLARK,RIDGE,22,125.4,199.6,10/1/12,Weekday,"(41.98940964, -87.66979402)"
1952,CLARK,ELMDALE/PETERSON,22,86.4,74.3,10/1/12,Weekday,"(41.99068169, -87.66985237)"
1953,CLARK,GLENLAKE,22,16.5,52.5,10/1/12,Weekday,"(41.99256480, -87.66991234)"
1955,CLARK,ROSEMONT,22,31,66.6,10/1/12,Weekday,"(41.99629600, -87.67015300)"
1956,CLARK,DEVON,22,263.5,394.9,10/1/12,Weekday,"(41.99792071, -87.67039086)"
1957,CLARK,ARTHUR,22,52,46.8,10/1/12,Weekday,"(42.00069516, -87.67142525)"
1958,CLARK,ALBION,22,68.2,117.4,10/1/12,Weekday,"(42.00162569, -87.67173333)"
1959,CLARK,NORTH SHORE,22,93.8,145.5,10/1/12,Weekday,"(42.00342375, -87.67237504)"
1963,CLARK,LUNT,22,101,188.8,10/1/12,Weekday,"(42.00892504, -87.67385697)"
1967,CLARK,CHASE,22,4.2,25,10/1/12,Weekday,"(42.01366200, -87.67475200)"
1968,CLARK,JARVIS,22,15.2,322.4,10/1/12,Weekday,"(42.01595000, -87.67513800)"
